slice_id,kind,feature,state,side,folds,walk_forward_pass_pattern,walk_forward_pass_count,fold_mean_rets,fold_sizes,n,mean_ret_costadj,p_value,validated,horizon_bars,stop_atr_mult,hostile_n,hostile_mean_ret,regime_confounded,hostile_unproven,session_asia_n,session_asia_mean_ret_costadj,session_asia_hit_rate,session_eu_n,session_eu_mean_ret_costadj,session_eu_hit_rate,session_us_n,session_us_mean_ret_costadj,session_us_hit_rate
feat_realized_vol_20:2:LONG:h6,PERP,feat_realized_vol_20,2,LONG,5,10000,1,"0.004296,-0.001081,-0.000876,-0.011842,-0.004490","117,140,218,42,38",556,-0.0009386558892098041,0.15158561405480175,False,6,2.4405156367867336,127,0.001555359329401913,False,False,235,-0.0015403398587181846,0.4425531914893617,157,-0.0007609256291122323,0.4585987261146497,164,-0.00024663099897108,0.39634146341463417
feat_ext_vs_ma_20:2:LONG:h6,PERP,feat_ext_vs_ma_20,2,LONG,5,10000,1,"0.001633,-0.002505,-0.000368,-0.001206,-0.005134","187,111,148,211,111",771,-0.0011361072850546723,0.09314783013020111,False,6,3.227356746765261,11,-0.0005465514260960189,False,True,232,0.0005664900897280697,0.4827586206896552,254,-0.0013849615614242184,0.3661417322834646,285,-0.0023002953719028535,0.3508771929824561
feat_atr_norm_ext:2:LONG:h6,PERP,feat_atr_norm_ext,2,LONG,5,01100,2,"-0.000669,0.000613,0.000216,-0.002001,-0.003975","239,153,246,262,163",1069,-0.0011434007305987709,0.3229015957709571,False,6,3.5,50,-0.0009337994406997208,True,False,344,-0.00048112646949852146,0.40406976744186046,351,-0.0011357827635687671,0.3561253561253561,374,-0.0017597008702940043,0.36363636363636365
feat_trend_strength_20:2:LONG:h6,PERP,feat_trend_strength_20,2,LONG,5,00010,1,"-0.003330,-0.001963,-0.001274,0.007181,-0.005079","278,242,321,155,123",1121,-0.0011817056665181236,0.37840187124331437,False,6,3.3080985915492946,246,-0.0030281886296569817,True,False,346,-0.0022723890423492167,0.37283236994219654,420,-0.0008182429262838258,0.41904761904761906,355,-0.0005486856745768473,0.38873239436619716
feat_ret_5:2:SHORT:h6,PERP,feat_ret_5,2,SHORT,5,00000,0,"-0.003767,-0.000527,-0.001470,-0.000656,-0.000032","177,140,154,228,158",864,-0.0012696459369301325,1.9632354104404115e-05,False,6,3.337298558804379,378,-0.00037412479204543535,True,False,280,-0.0019507131455828446,0.4142857142857143,269,-0.001728237118182164,0.46096654275092935,315,-0.0002726305522331295,0.5079365079365079
feat_vol_regime:2:LONG:h6,PERP,feat_vol_regime,2,LONG,5,01010,2,"-0.001498,0.001862,-0.005055,0.000285,-0.001212","234,201,278,136,250",1107,-0.0014741044342014627,0.22970173593801912,False,6,3.407367350384942,257,-0.004356901911092079,True,False,439,-0.000319917932180633,0.4054669703872437,365,-0.001557004631428542,0.4657534246575342,303,-0.003046478369512553,0.36633663366336633
feat_realized_vol_20:0:LONG:h6,PERP,feat_realized_vol_20,0,LONG,5,00000,0,"-0.003343,-0.001471,-0.001700,-0.000090,-0.001408","329,394,402,436,484",2056,-0.0015247918697362372,0.4307277155308107,False,6,3.5,624,-0.0020107560968867506,True,False,652,-0.0031254080691499333,0.26380368098159507,773,-0.000611624138570764,0.41009055627425617,631,-0.0009895730015479346,0.4009508716323296
feat_ret_5:1:LONG:h6,PERP,feat_ret_5,1,LONG,5,00010,1,"-0.000160,-0.003653,-0.002622,0.001291,-0.002382","784,797,794,794,842",4025,-0.0015351147385168806,0.006157837160274848,False,6,3.5,1037,-0.0014015690407569465,True,False,1334,-0.0024136060766010064,0.3620689655172414,1412,0.000378151772449365,0.45538243626062325,1279,-0.002731068505897736,0.35418295543393274
feat_trend_slope_20:0:SHORT:h6,PERP,feat_trend_slope_20,0,SHORT,5,00100,1,"-0.000168,-0.001325,0.000934,-0.009875,-0.005093","287,306,303,107,108",1116,-0.001600799040958768,0.043606970195845474,False,6,3.012715385358625,47,-0.005630458631617184,True,False,376,0.0010483341988268135,0.45478723404255317,402,-0.0050491780342285025,0.3582089552238806,338,-0.00044643733345860626,0.41124260355029585
feat_vol_regime:1:LONG:h6,PERP,feat_vol_regime,1,LONG,5,00100,1,"-0.001792,-0.005204,0.000437,-0.000126,-0.001625","690,621,515,794,640",3273,-0.0016524591070801575,0.02855343704910407,False,6,3.5,860,-0.0001186998426419571,True,False,1096,-0.002314087233053896,0.38503649635036497,1030,-0.0008056689976339396,0.4223300970873786,1147,-0.0017806625828102247,0.35135135135135137
feat_ext_vs_ma_10:1:LONG:h6,PERP,feat_ext_vs_ma_10,1,LONG,5,00010,1,"-0.000606,-0.003646,-0.002650,0.001151,-0.002435","771,821,793,812,833",4045,-0.001653966252605228,0.02011017997000697,False,6,3.5,1043,-0.0012280679831395646,True,False,1357,-0.002413253383030763,0.3559322033898305,1382,0.00010597749890648645,0.44862518089725034,1306,-0.0027273886328515813,0.3453292496171516
feat_trend_strength_20:0:LONG:h6,PERP,feat_trend_strength_20,0,LONG,5,10000,1,"0.001804,-0.004718,-0.003085,-0.001155,-0.001449","214,239,202,301,289",1250,-0.0017220028885452927,0.06937648827146314,False,6,3.5,359,-0.0005479151208053278,True,False,450,-0.0018472067585674405,0.35333333333333333,395,0.0002777611691339688,0.4759493670886076,405,-0.0035332746447757643,0.345679012345679
feat_ret_1:1:LONG:h6,PERP,feat_ret_1,1,LONG,5,00010,1,"-0.000811,-0.003566,-0.002574,0.000169,-0.002043","786,801,779,845,826",4055,-0.0017401293525508117,0.0005751870850501106,False,6,3.5,1049,-0.0013089891022008784,True,False,1410,-0.0024007384727637534,0.35815602836879434,1306,0.00017132943764872118,0.45252679938744256,1339,-0.0029088420639028227,0.3502613890963405
feat_ret_10:1:LONG:h6,PERP,feat_ret_10,1,LONG,5,00010,1,"-0.000827,-0.003517,-0.002653,0.000389,-0.002197","757,770,760,808,885",3996,-0.0017534990823375963,0.029852436365985557,False,6,3.5,1022,-0.0012477684874485212,True,False,1376,-0.0020420779061372826,0.35828488372093026,1382,-0.0006255253174397552,0.4305354558610709,1238,-0.0026919282273621904,0.3384491114701131
feat_ext_vs_ma_20:1:LONG:h6,PERP,feat_ext_vs_ma_20,1,LONG,5,00010,1,"-0.001032,-0.002967,-0.002713,0.000191,-0.002350","719,743,732,844,889",3945,-0.0017670530285787483,0.0010983247127640539,False,6,3.5,1028,-0.001017063263909279,True,False,1364,-0.002389671133969713,0.35043988269794724,1311,-0.0004276533058671512,0.4401220442410374,1270,-0.00248099156458003,0.34566929133858265
feat_ext_vs_ma_50:1:LONG:h6,PERP,feat_ext_vs_ma_50,1,LONG,5,00000,0,"-0.001744,-0.002965,-0.001580,-0.000922,-0.002035","684,690,707,899,907",3897,-0.0017807771997632896,0.06709986896185649,False,6,3.5,969,-0.0013343111145740125,True,False,1285,-0.0029652969921665205,0.32529182879377433,1334,-0.0008005071829584523,0.4272863568215892,1278,-0.0016129933728301921,0.3701095461658842
feat_ext_vs_ma_50:0:LONG:h6,PERP,feat_ext_vs_ma_50,0,LONG,5,00011,2,"-0.001316,-0.002833,-0.003464,0.007382,0.001064","253,339,312,55,119",1089,-0.0017874048528816464,0.06710945697682869,False,6,3.2462692192718983,510,-0.002421194461838324,True,False,376,-0.003095588040164335,0.3617021276595745,347,0.0008104511154980272,0.5014409221902018,366,-0.0029064735485358974,0.366120218579235
feat_ret_3:1:LONG:h6,PERP,feat_ret_3,1,LONG,5,00010,1,"-0.000727,-0.003596,-0.003091,0.000679,-0.002444","792,824,786,825,814",4054,-0.0018171417578526448,0.001575111218359293,False,6,3.5,1048,-0.0017731550080244732,True,False,1381,-0.0024880029835972054,0.35409123823316435,1383,-6.448461056829857e-05,0.4417932031814895,1290,-0.0029779677128456777,0.3449612403100775
feat_atr_norm_ext:1:LONG:h6,PERP,feat_atr_norm_ext,1,LONG,5,00010,1,"-0.000372,-0.003733,-0.003547,0.000747,-0.002426","640,677,607,743,768",3450,-0.001833408875837557,0.00030400994580093155,False,6,3.5,894,-0.0012217910986797391,True,False,1160,-0.002185384183969034,0.36379310344827587,1143,-0.0004326170849876279,0.44881889763779526,1147,-0.002873351037571606,0.3295553618134263
feat_ext_vs_ma_10:2:SHORT:h6,PERP,feat_ext_vs_ma_10,2,SHORT,5,00000,0,"-0.004715,-0.000295,-0.002201,-0.001051,-0.000661","184,121,146,224,153",833,-0.0018731200096173475,1.091571277811454e-12,False,6,3.4684205090243485,385,-0.0012961084556825445,True,False,253,-0.0020465515945126116,0.4189723320158103,271,-0.002746181830837965,0.4354243542435424,309,-0.000965424396253951,0.5048543689320388
feat_ret_3:0:LONG:h6,PERP,feat_ret_3,0,LONG,5,00001,1,"-0.003331,-0.004367,-0.002283,-0.000368,0.002197","214,221,228,155,171",991,-0.0019303971314354883,0.1573974793444699,False,6,3.3288364249578315,318,-0.0011828455162842797,True,False,311,-0.0027133688008476116,0.40192926045016075,313,-0.0012002024557351337,0.4249201277955272,367,-0.0018896525655146173,0.4305177111716621
feat_trend_slope_20:1:LONG:h6,PERP,feat_trend_slope_20,1,LONG,5,00000,0,"-0.000343,-0.003478,-0.002095,-0.001529,-0.002213","689,765,743,887,949",4048,-0.001975758458151261,0.0029870316837070643,False,6,3.5,1032,-0.000602986547574253,True,False,1352,-0.0025036884680903018,0.34393491124260356,1357,-0.0008594305975012636,0.4281503316138541,1339,-0.0025740374226504866,0.3480209111277072
feat_ext_vs_ma_20:0:SHORT:h6,PERP,feat_ext_vs_ma_20,0,SHORT,5,00000,0,"-0.000710,-0.001132,-0.000019,-0.006830,-0.006421","267,320,293,119,144",1146,-0.002019859269382895,0.13341704819785294,False,6,3.091907846142637,60,-0.0030294052871594856,True,False,372,0.0002524305882201441,0.4650537634408602,391,-0.004354519336204822,0.391304347826087,383,-0.0018434617260433565,0.3629242819843342
feat_ext_vs_ma_50:2:LONG:h6,PERP,feat_ext_vs_ma_50,2,LONG,5,01010,2,"-0.003666,0.000236,-0.004531,0.001095,-0.004695","200,109,118,184,82",696,-0.0020245365266798963,0.0,False,6,3.169917747403949,0,0.0,False,True,241,0.0014120602936140403,0.5601659751037344,227,-0.0015833140520217662,0.3656387665198238,228,-0.0060963669452686435,0.2850877192982456
feat_ret_10:0:SHORT:h6,PERP,feat_ret_10,0,SHORT,5,10100,2,"0.000311,-0.001351,0.000278,-0.008691,-0.005318","253,279,273,138,141",1087,-0.0020325757361184175,0.03724646762607464,False,6,3.1154637177738267,105,-0.0009026556722456342,True,False,358,0.0007327265403018369,0.4972067039106145,347,-0.005080792856590249,0.3861671469740634,382,-0.0018552115323349756,0.3324607329842932
feat_ret_20:1:LONG:h6,PERP,feat_ret_20,1,LONG,5,00000,0,"-0.002010,-0.003390,-0.002573,-0.000452,-0.002031","669,752,699,886,914",3938,-0.0020648295999563474,0.00011568233054726207,False,6,3.5,1032,-0.0011997090713686714,True,False,1309,-0.0031495976621835915,0.3284950343773873,1318,-0.0001907388932959444,0.4393019726858877,1311,-0.0028658137021096253,0.34553775743707094
feat_ret_10:2:LONG:h6,PERP,feat_ret_10,2,LONG,5,00100,1,"-0.000019,-0.003267,0.000069,-0.003297,-0.003905","174,135,152,238,129",833,-0.002126025743884043,2.470691299993888e-06,False,6,3.1974403473668467,33,-0.004312562809418811,True,False,234,-0.0010052249729276016,0.45726495726495725,251,-0.0016736267108888626,0.3705179282868526,348,-0.0032059669441300135,0.3160919540229885
feat_ret_1:0:LONG:h6,PERP,feat_ret_1,0,LONG,5,00000,0,"-0.002838,-0.003851,-0.002336,-0.001073,-0.000609","208,215,211,165,170",970,-0.00226140580017878,0.03025165631825777,False,6,3.4020475592163444,271,-0.003050473325760742,True,False,292,-0.001893227282896182,0.4349315068493151,352,-0.0025317093888308152,0.39488636363636365,326,-0.0022993237874211186,0.3895705521472393
feat_trend_strength_20:1:LONG:h6,PERP,feat_trend_strength_20,1,LONG,5,00000,0,"-0.001636,-0.003114,-0.004027,-0.000848,-0.001793","681,693,650,718,732",3491,-0.002267884763565604,2.2183352221816222e-07,False,6,3.5,879,-0.001705839755342333,True,False,1172,-0.0030878394432329592,0.35921501706484643,1141,-0.0008928337272095018,0.4215600350569676,1178,-0.0027839682507576004,0.34974533106960953
feat_ret_1:2:SHORT:h6,PERP,feat_ret_1,2,SHORT,5,00100,1,"-0.003953,-0.000744,0.000108,-0.005383,-0.001715","201,179,205,185,170",945,-0.0023183483308453234,0.007669306241449458,False,6,3.5,351,-0.0030538908455329645,True,False,296,-0.001326649921504302,0.44594594594594594,346,-0.003932136755708243,0.40173410404624277,303,-0.0014443283115792257,0.48184818481848185
feat_atr_norm_ext:0:SHORT:h6,PERP,feat_atr_norm_ext,0,SHORT,5,00000,0,"-0.001291,-0.001137,-0.000554,-0.005871,-0.005432","294,344,320,169,213",1343,-0.002321034886081331,0.048848076019944564,False,6,3.349968663377187,69,-0.00012779831311141577,True,False,464,0.00011655938343029256,0.4504310344827586,462,-0.004362685406328044,0.3787878787878788,417,-0.002771397477686634,0.3261390887290168
feat_vol_regime:0:LONG:h6,PERP,feat_vol_regime,0,LONG,5,00000,0,"-0.002996,-0.001507,-0.002438,-0.001920,-0.003405","200,302,332,194,205",1236,-0.002389248332459879,3.347047039525819e-08,False,6,3.5,341,-0.0031912517349450545,True,False,337,-0.005440135251262374,0.2344213649851632,477,0.0007429688667398122,0.4444444444444444,422,-0.003493321110615832,0.3744075829383886
feat_ret_5:0:LONG:h6,PERP,feat_ret_5,0,LONG,5,00011,2,"-0.004683,-0.004179,-0.003750,0.000351,0.002747","229,253,243,168,161",1057,-0.0023896511830949307,0.1217567450295971,False,6,3.317777993728992,355,-0.0018029659504674455,True,False,360,-0.003042796311526573,0.3527777777777778,323,-0.0015857433487775161,0.42105263157894735,374,-0.002455239376274432,0.40106951871657753
feat_ret_3:2:SHORT:h6,PERP,feat_ret_3,2,SHORT,5,00000,0,"-0.004404,-0.001028,-0.002140,-0.003135,-0.001212","186,148,179,213,178",913,-0.0024099783083585463,8.937455442392661e-08,False,6,3.5,365,-0.0018085225551692438,True,False,294,-0.0022602085827421923,0.4421768707482993,308,-0.0036903658322684986,0.39285714285714285,311,-0.0012835247455512883,0.4662379421221865
feat_realized_vol_20:1:LONG:h6,PERP,feat_realized_vol_20,1,LONG,5,00010,1,"-0.001373,-0.004729,-0.005142,0.001012,-0.002396","726,638,553,694,621",3244,-0.0024128397433079434,3.5077199964428374e-05,False,6,3.2412482771214224,733,-0.0021179127867586005,True,False,1081,-0.0026799672078832155,0.4005550416281221,1026,-0.0007657629743418743,0.442495126705653,1137,-0.003645149308614291,0.32717678100263853
feat_ret_20:0:SHORT:h6,PERP,feat_ret_20,0,SHORT,5,00000,0,"-0.003435,-0.001293,-0.000922,-0.008066,-0.003239","306,323,328,86,129",1176,-0.0024442047612763733,0.007130117603009634,False,6,3.0943868907096226,29,-0.00038159463179880573,True,False,389,-0.0005705869737581304,0.4138817480719794,406,-0.004553316817547521,0.3768472906403941,381,-0.002109658368884014,0.3648293963254593
feat_ext_vs_ma_10:0:SHORT:h6,PERP,feat_ext_vs_ma_10,0,SHORT,5,00000,0,"-0.000312,-0.001044,-0.001175,-0.005699,-0.006683","230,244,246,150,170",1044,-0.0025318350511351635,0.02163413181155116,False,6,3.129577546971641,119,-0.0020709864574152822,True,False,358,-0.0022024467847544947,0.4301675977653631,333,-0.0030609904485583254,0.3993993993993994,353,-0.002366713952048382,0.37110481586402266
feat_ret_20:2:LONG:h12,PERP,feat_ret_20,2,LONG,5,11010,3,"0.001813,0.001746,-0.002375,0.009033,-0.000958","197,97,145,199,83",725,0.002558871554548852,0.762680073507628,False,12,3.5,4,-0.011806608959249447,False,True,270,0.005857441979655667,0.5962962962962963,215,-0.003686913921164991,0.3023255813953488,240,0.0044431626482973365,0.5333333333333333
feat_trend_slope_20:2:LONG:h12,PERP,feat_trend_slope_20,2,LONG,5,11010,3,"0.001319,0.001419,-0.004256,0.011869,-0.003741","197,103,126,179,67",678,0.002427680162280708,0.6398974323332047,False,12,3.5,4,0.008848853650296824,False,True,240,0.004299504127396684,0.5458333333333333,177,-0.002510578192281267,0.3502824858757062,261,0.004055396549750577,0.5402298850574713
feat_ext_vs_ma_20:2:LONG:h12,PERP,feat_ext_vs_ma_20,2,LONG,5,10010,2,"0.003711,-0.001945,-0.001095,0.004949,-0.002561","187,111,148,208,92",752,0.0013628395396319758,0.9794363782467643,False,12,3.5,11,0.0029831244896025063,False,True,232,0.002261104872543793,0.5172413793103449,235,-0.0015701339336948528,0.35319148936170214,285,0.0030500367641802663,0.5087719298245614
feat_atr_norm_ext:2:LONG:h12,PERP,feat_atr_norm_ext,2,LONG,5,01110,3,"-0.000071,0.001966,0.002119,0.003779,-0.002763","239,153,245,258,143",1049,0.0011920349384380883,0.8379118502022966,False,12,3.5,50,0.001609608011855963,False,False,344,0.0006652598257338284,0.4941860465116279,331,0.00014734734662373417,0.35347432024169184,374,0.0026011318145365294,0.49732620320855614
feat_trend_strength_20:2:LONG:h12,PERP,feat_trend_strength_20,2,LONG,5,00110,2,"-0.002239,-0.001685,0.000661,0.014944,-0.004852","278,241,321,154,122",1120,0.0008089045116483359,0.9287456787380335,False,12,3.5,246,-0.0015354450013120465,True,False,346,0.0017060673361058447,0.49710982658959535,419,-0.00031883775527698845,0.45584725536992843,355,0.0012655402090551325,0.4732394366197183
feat_ret_10:2:LONG:h12,PERP,feat_ret_10,2,LONG,5,10010,2,"0.000851,-0.003321,-0.000179,0.004061,-0.002593","173,135,151,237,106",810,0.00031700263942494066,0.6963498934384367,False,12,3.5,32,-0.0014208801570969466,True,False,234,0.0013092525681500033,0.49145299145299143,228,-0.002024963215013377,0.35526315789473684,348,0.001184191523017676,0.46839080459770116
feat_realized_vol_20:0:LONG:h12,PERP,feat_realized_vol_20,0,LONG,5,01111,4,"-0.004386,0.001862,0.000460,0.001999,0.000487","329,394,398,431,482",2054,0.00018016323898415788,0.7209574892929305,False,12,3.5,624,-0.0006693523216920407,True,False,652,-0.0009442761336272131,0.4263803680981595,771,0.0011877398687054383,0.4085603112840467,631,0.0001108968196933599,0.4247226624405705
feat_vol_regime:1:LONG:h12,PERP,feat_vol_regime,1,LONG,5,10110,3,"0.000420,-0.008155,0.002575,0.003057,-0.001211","684,615,512,790,640",3273,-0.0005596251819705238,0.7224463594455777,False,12,3.5,860,0.000745402193577535,False,False,1096,0.00021062541027684167,0.47992700729927007,1030,-0.0007190637585429906,0.41359223300970877,1147,-0.001152452483830569,0.4176111595466434
feat_trend_strength_20:0:LONG:h12,PERP,feat_trend_strength_20,0,LONG,5,10000,1,"0.003135,-0.002705,-0.003970,-0.000818,-0.000482","213,239,202,299,287",1248,-0.0010049809359526363,0.7186823957459341,False,12,3.5,358,-4.387685898169284e-05,True,False,450,0.000644633013924868,0.48444444444444446,393,-0.00043695599047639713,0.4681933842239186,405,-0.0033890799014268053,0.3851851851851852
feat_ext_vs_ma_50:1:LONG:h12,PERP,feat_ext_vs_ma_50,1,LONG,5,00010,1,"-0.000857,-0.002571,-0.000496,0.000626,-0.001954","682,687,704,894,884",3874,-0.0010141769748064488,0.6467945572272857,False,12,3.5,968,-0.0007977093170409712,True,False,1285,-0.0013889197285166758,0.4536964980544747,1311,-0.0001538321551853643,0.42105263157894735,1278,-0.0015199419356872012,0.4061032863849765
feat_ext_vs_ma_50:0:LONG:h12,PERP,feat_ext_vs_ma_50,0,LONG,5,10011,3,"0.001374,-0.004077,-0.002916,0.015057,0.000124","249,336,309,55,119",1089,-0.0011333328805487586,0.33576763854228586,False,12,3.5,510,-0.0019576378484860843,True,False,376,0.0005384236228177912,0.4787234042553192,347,2.557432293246202e-06,0.48703170028818443,366,-0.003927689120499574,0.4180327868852459
feat_ext_vs_ma_20:1:LONG:h12,PERP,feat_ext_vs_ma_20,1,LONG,5,10010,2,"0.000467,-0.002816,-0.001556,0.001386,-0.002504","714,739,726,841,872",3928,-0.001140644736294849,0.3395311856139953,False,12,3.5,1027,3.568891813543117e-05,False,False,1364,-0.0008316683018957812,0.4633431085043988,1294,0.00016218485552069092,0.4273570324574961,1270,-0.002799940286160705,0.3850393700787402
feat_ret_5:1:LONG:h12,PERP,feat_ret_5,1,LONG,5,10010,2,"0.000762,-0.004438,-0.001974,0.002605,-0.002849","782,794,790,789,812",3995,-0.0012058879343798418,0.3106735754801271,False,12,3.5,1036,-0.0006066198911705736,True,False,1334,-0.0008189562889498345,0.46701649175412296,1382,2.090381294437149e-05,0.42908827785817655,1279,-0.002935045877933941,0.40265832681782643
feat_ret_3:1:LONG:h12,PERP,feat_ret_3,1,LONG,5,10010,2,"0.000144,-0.004460,-0.002349,0.002698,-0.002465","789,822,780,821,791",4031,-0.001244124930087733,0.3475233247212317,False,12,3.5,1047,-0.001187827899011681,True,False,1381,-0.0006777150663270269,0.46198406951484433,1360,-1.1138186935135588e-05,0.4308823529411765,1290,-0.0031503838390342983,0.3930232558139535
feat_ext_vs_ma_10:1:LONG:h12,PERP,feat_ext_vs_ma_10,1,LONG,5,10010,2,"0.001235,-0.004472,-0.002102,0.002368,-0.002885","767,817,788,806,804",4016,-0.0012550901735221176,0.3462370737630296,False,12,3.5,1042,-0.00038106250397148617,True,False,1357,-0.0007237367719261353,0.46204863669859986,1353,-0.00014204539375776854,0.43089430894308944,1306,-0.0029602939660082674,0.39127105666156203
feat_trend_slope_20:1:LONG:h12,PERP,feat_trend_slope_20,1,LONG,5,10010,2,"0.000018,-0.002827,-0.001296,0.000005,-0.001629","683,764,738,882,933",4032,-0.0012828681626894443,0.500789985010976,False,12,3.5,1031,-4.341972909325568e-05,True,False,1352,-0.0013058739892542923,0.4526627218934911,1341,0.00011059033411101549,0.4190902311707681,1339,-0.0026551788174271154,0.38909634055265124
feat_ret_1:1:LONG:h12,PERP,feat_ret_1,1,LONG,5,00010,1,"-0.000203,-0.004353,-0.001964,0.001867,-0.002150","782,799,774,841,808",4037,-0.0013063384529338193,0.25836321226541625,False,12,3.5,1049,-0.000997110777828516,True,False,1410,-0.0003576633616480169,0.4695035460992908,1288,-0.0003030975978898975,0.4246894409937888,1339,-0.003270345995883448,0.40253920836445106
feat_atr_norm_ext:1:LONG:h12,PERP,feat_atr_norm_ext,1,LONG,5,10010,2,"0.001401,-0.003608,-0.003315,0.001432,-0.002085","635,674,602,741,752",3434,-0.001327719813842322,0.09926519380811616,False,12,3.5,893,-0.0002595843860802291,True,False,1160,-0.0003521431930008425,0.4646551724137931,1127,-0.00021508967169886164,0.4303460514640639,1147,-0.0034075829789441494,0.36704446381865735
feat_ret_10:0:SHORT:h12,PERP,feat_ret_10,0,SHORT,5,10100,2,"0.001949,-0.001090,0.003775,-0.013119,-0.006042","253,275,273,138,141",1087,-0.0013400870176193964,0.38357528310547084,False,12,3.5,105,-0.0005095462312402402,True,False,358,-0.0016530004298623596,0.48324022346368717,347,-0.0032332620871847587,0.4034582132564842,382,0.0006728835340092994,0.4031413612565445
feat_realized_vol_20:2:LONG:h12,PERP,feat_realized_vol_20,2,LONG,5,11000,2,"0.004208,0.000838,-0.000982,-0.021146,-0.006133","117,140,217,42,32",550,-0.0013401856391794897,0.8469939239397888,False,12,3.339240339871277,127,0.004138350579097504,False,False,235,0.00012311450477280752,0.5574468085106383,151,-0.004362564857593752,0.4105960264900662,164,-0.0006541872967906871,0.4573170731707317
feat_ext_vs_ma_20:0:SHORT:h12,PERP,feat_ext_vs_ma_20,0,SHORT,5,01100,2,"-0.000195,0.000275,0.002733,-0.011960,-0.006788","266,318,293,119,144",1146,-0.0013492755509623778,0.44032836707598566,False,12,3.5,60,-0.0013683508761268416,True,False,372,-0.0018668161136140553,0.49193548387096775,391,-0.0024864905739542,0.391304347826087,383,0.0003143697840147162,0.4046997389033943
feat_ext_vs_ma_10:2:LONG:h12,PERP,feat_ext_vs_ma_10,2,LONG,5,00100,1,"-0.000936,-0.003004,0.000230,-0.000365,-0.002911","182,121,146,224,146",826,-0.0013594560521299772,0.18508265092624532,False,12,3.5,53,-0.004945606444536559,True,False,253,-0.0008025519025812773,0.4782608695652174,264,-0.0029683610196460986,0.3446969696969697,309,-0.00044083416996675766,0.43042071197411
feat_ret_10:1:LONG:h12,PERP,feat_ret_10,1,LONG,5,10010,2,"0.000651,-0.004117,-0.001624,0.000997,-0.002338","752,768,755,803,872",3983,-0.0013675622387114385,0.3284907410035971,False,12,3.5,1022,-0.00012857231401207616,True,False,1376,-0.0006762632271553018,0.46584302325581395,1369,-0.0003813187567129443,0.4243973703433163,1238,-0.0032265240858497116,0.3780290791599354
feat_vol_regime:0:LONG:h12,PERP,feat_vol_regime,0,LONG,5,01000,1,"-0.004783,0.002349,-0.001724,-0.002225,-0.002247","200,302,331,193,205",1236,-0.0014088095994658812,0.3790130634860951,False,12,3.5,341,-0.0023885545421868286,True,False,337,-0.002002617464536237,0.41543026706231456,477,0.0018120370344316729,0.429769392033543,422,-0.004575232807618543,0.3578199052132701
feat_ret_20:1:LONG:h12,PERP,feat_ret_20,1,LONG,5,00010,1,"-0.001208,-0.002610,-0.002243,0.000324,-0.001835","663,749,695,881,895",3919,-0.0015813416151983283,0.16635110305838463,False,12,3.5,1031,-0.0003640625465264441,True,False,1309,-0.0018681448572048732,0.440794499618029,1299,0.00037645231294669936,0.4357197844495766,1311,-0.003234849524331678,0.38291380625476734
feat_trend_slope_20:0:SHORT:h12,PERP,feat_trend_slope_20,0,SHORT,5,01100,2,"-0.003226,0.001025,0.001844,-0.015528,-0.001529","287,301,303,107,108",1116,-0.0016752963067827122,0.15076243588466332,False,12,3.5,47,-0.0027081215241456045,True,False,376,-0.0019011216914526117,0.43617021276595747,402,-0.0035574475176485248,0.35572139303482586,338,0.0008144526026963975,0.39644970414201186
feat_atr_norm_ext:0:SHORT:h12,PERP,feat_atr_norm_ext,0,SHORT,5,01100,2,"-0.001416,0.000688,0.001597,-0.011262,-0.004194","293,341,320,169,213",1343,-0.001807310463824488,0.2783867074459878,False,12,3.5,69,-0.002070982165929402,True,False,464,-0.0014994667124363771,0.4676724137931034,462,-0.0030270640572031115,0.37012987012987014,417,-0.0007984695537601206,0.3645083932853717
feat_ext_vs_ma_10:0:SHORT:h12,PERP,feat_ext_vs_ma_10,0,SHORT,5,10100,2,"0.003032,-0.001695,0.003315,-0.011421,-0.007774","230,242,245,150,170",1044,-0.0018921608182007102,0.299099560951988,False,12,3.5,119,-0.0014766076045473308,True,False,358,-0.003517470865044,0.4553072625698324,333,-0.0025093967907464905,0.4144144144144144,353,0.0003384357133223557,0.43059490084985835
feat_ext_vs_ma_50:2:LONG:h12,PERP,feat_ext_vs_ma_50,2,LONG,5,00010,1,"-0.006026,-0.000564,-0.005800,0.005208,-0.005964","200,109,118,183,69",683,-0.0019195935589721386,0.0032003670231381953,False,12,3.5,0,0.0,False,True,241,0.002778597284150129,0.5518672199170125,214,-0.004567437318709405,0.32710280373831774,228,-0.004400406842343592,0.40789473684210525
feat_ret_1:2:LONG:h12,PERP,feat_ret_1,2,LONG,5,10010,2,"0.000774,-0.004432,-0.005383,0.001702,-0.003132","200,178,205,183,162",937,-0.0020378546919207494,0.10615304259044378,False,12,3.5,164,-0.0011845071463365317,True,False,296,-0.002110645048065337,0.44256756756756754,338,-0.002069528161169283,0.40532544378698226,303,-0.0019314138403537455,0.41254125412541254
feat_ret_1:0:LONG:h12,PERP,feat_ret_1,0,LONG,5,00010,1,"-0.001456,-0.004331,-0.005708,0.002615,-0.000014","207,212,210,165,160",960,-0.0020474652836752817,0.19465506140198263,False,12,3.5,270,-0.0019394796706679368,True,False,292,-0.000607759885883478,0.4794520547945205,342,-0.0026235960988726117,0.3830409356725146,326,-0.002732610183545588,0.4294478527607362
