slice_id,kind,feature,state,side,folds,walk_forward_pass_pattern,walk_forward_pass_count,fold_mean_rets,fold_sizes,n,mean_ret_costadj,p_value,validated,required_passes,latest_fold_passes,temporal_pass,direction_ok,breadth_ok,breadth_symbols_used,breadth_positive_fraction,recency_ok,mean_positive,side_train,fail_reasons,horizon_bars,stop_atr_mult,hostile_n,hostile_mean_ret,regime_confounded,hostile_unproven,session_asia_n,session_asia_mean_ret_costadj,session_asia_hit_rate,session_eu_n,session_eu_mean_ret_costadj,session_eu_hit_rate,session_us_n,session_us_mean_ret_costadj,session_us_hit_rate
hip3_xyz_equity_c0:feat_ext_vs_ma_50:1:LONG:h16,PERP,feat_ext_vs_ma_50,1,LONG,5,11100,3,"0.004507,0.003047,0.002458,-0.000713,-0.001895","1654,1769,2826,2590,2058",10905,0.0013046494402278294,0.052478574610734574,False,2,False,False,True,True,39,0.6410256410256411,False,True,LONG,temporal_pass,16,3.5,3105,0.004205988681758576,False,False,3760,0.0008996940621240249,0.4821808510638298,3789,0.0015853604788373789,0.4924782264449723,3356,0.0014414247967173195,0.4791418355184744
hip3_xyz_equity_c0:feat_ext_vs_ma_20:2:LONG:h16,PERP,feat_ext_vs_ma_20,2,LONG,5,01100,2,"-0.008933,0.006808,0.009123,-0.002909,-0.002000","1811,3188,1582,1729,1553",9878,0.0012319232267430388,0.17339956175640836,False,2,False,False,True,True,39,0.5897435897435898,False,True,LONG,"temporal_pass,regime_confounded",16,3.5,938,-8.831094622898168e-05,True,False,3234,-5.25088726425204e-05,0.47526283240568956,3295,0.0031078751294293947,0.47223065250379365,3349,0.0006265460664149877,0.43953418931024185
hip3_xyz_equity_c0:feat_ret_10:2:LONG:h16,PERP,feat_ret_10,2,LONG,5,01100,2,"-0.012522,0.010558,0.004695,-0.000789,-0.002927","1797,2962,1600,1747,1602",9726,0.001108394074710928,0.14232036299351813,False,2,False,False,True,True,39,0.5641025641025641,False,True,LONG,temporal_pass,16,3.5,1292,0.001613181107109625,False,False,3132,0.0017041338654506947,0.48116219667943805,3190,0.0018083094243365864,0.45579937304075235,3404,-9.565615734042145e-05,0.43860164512338423
hip3_xyz_equity_c0:feat_vol_regime:2:SHORT:h16,PERP,feat_vol_regime,2,SHORT,5,10010,2,"0.012578,-0.022908,-0.006856,0.010922,-0.000024","2310,1411,1857,2202,1375",9167,0.0008521514465347602,0.4193608809001397,False,2,False,False,False,True,39,0.48717948717948717,False,True,LONG,"temporal_pass,direction_ok,regime_confounded",16,3.5,2812,-0.00413444627641632,True,False,3531,0.000502573528919237,0.45851033701500993,2889,0.0005529622442204599,0.4565593631014192,2747,0.0016161548075054274,0.47761194029850745
hip3_xyz_equity_c0:feat_ext_vs_ma_10:1:LONG:h16,PERP,feat_ext_vs_ma_10,1,LONG,5,01110,3,"-0.008546,0.009879,0.002240,0.001400,-0.000725","2015,1802,2900,2730,2003",11463,0.0008319574270126068,0.09538626807677808,False,2,False,False,True,True,39,0.5128205128205128,False,True,LONG,temporal_pass,16,3.5,3030,0.003591248260573953,False,False,4132,0.0016991113731588427,0.4912875121006776,3750,0.00048071830379170375,0.5370666666666667,3581,0.00019919188850440887,0.4945545936889137
hip3_xyz_equity_c0:feat_ret_10:1:LONG:h16,PERP,feat_ret_10,1,LONG,5,01110,3,"-0.008371,0.009174,0.001420,0.002241,-0.000441","2064,1882,2859,2739,1962",11522,0.0008193518481355698,0.1519959284598289,False,2,False,False,True,True,39,0.5897435897435898,False,True,LONG,temporal_pass,16,3.5,2989,0.004009382915071731,False,False,4068,0.0013920709476409993,0.4923795476892822,4127,6.552458927296291e-05,0.5119941846377514,3327,0.0010541651335392048,0.5154794108806733
hip3_xyz_equity_c0:feat_trend_strength_20:1:LONG:h16,PERP,feat_trend_strength_20,1,LONG,5,01100,2,"-0.005375,0.006842,0.003568,-0.001826,-0.000180","2091,2021,2153,1843,1786",9917,0.0007353293625588454,0.2917925206785199,False,2,False,False,True,True,39,0.5897435897435898,False,True,LONG,temporal_pass,16,3.5,2708,0.002348856303801397,False,False,3553,-0.00038318797443462923,0.4458204334365325,3049,0.002214277782142485,0.51426697277796,3315,0.0005738748729743184,0.4660633484162896
hip3_xyz_equity_c0:feat_realized_vol_20:0:LONG:h16,PERP,feat_realized_vol_20,0,LONG,5,01110,3,"-0.002712,0.001453,0.002787,0.002616,-0.002366","2077,2095,3083,3064,2156",12481,0.0007182503512631103,0.11846265140841705,False,2,False,False,True,True,39,0.6410256410256411,False,True,LONG,temporal_pass,16,3.5,2900,0.002918413253974061,False,False,3790,-0.00039397260468544096,0.4968337730870712,4786,0.0004602692408236756,0.5073129962390305,3905,0.0021139027450167956,0.512932138284251
hip3_xyz_equity_c0:feat_ret_1:1:LONG:h16,PERP,feat_ret_1,1,LONG,5,01110,3,"-0.007079,0.006229,0.001883,0.002231,-0.001080","2075,1914,2700,2903,2088",11693,0.0005863709500575169,0.14952346620185097,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,temporal_pass,16,3.5,2969,0.0005601012115439155,False,False,4105,3.276302911201718e-05,0.49792935444579783,3509,0.0003681516860295493,0.5277856939298946,4079,0.001331232904692333,0.5077224810002452
hip3_xyz_equity_c0:feat_ret_10:0:SHORT:h16,PERP,feat_ret_10,0,SHORT,5,10010,2,"0.009716,-0.011485,-0.005229,0.008537,-0.003635","2291,1308,1693,1666,1981",8969,0.0005577720596856512,0.5816328761864988,False,2,False,False,True,True,39,0.5128205128205128,False,True,SHORT,temporal_pass,16,3.5,1239,0.0016843043445758826,False,False,2784,0.0034980087321549703,0.5025143678160919,2895,0.0009689578606290309,0.4721934369602763,3290,-0.0022920765086686546,0.4340425531914894
hip3_xyz_equity_c0:feat_trend_slope_20:0:SHORT:h16,PERP,feat_trend_slope_20,0,SHORT,5,10010,2,"0.007232,-0.009559,-0.006630,0.008066,-0.002118","2373,1052,1521,1524,1893",8396,0.0005166940191299107,0.5994798795936838,False,2,False,False,False,True,39,0.4358974358974359,False,True,LONG,"temporal_pass,direction_ok",16,3.5,628,0.0007153063208589505,False,False,3171,0.0006554401532831043,0.4717754651529486,2360,0.0014209577330241863,0.45466101694915256,2865,-0.00038174449961014676,0.44642233856893543
hip3_xyz_equity_c0:feat_ext_vs_ma_50:0:LONG:h16,PERP,feat_ext_vs_ma_50,0,LONG,5,11100,3,"0.002516,0.008001,0.002689,-0.005797,-0.002283","2085,908,1362,1559,1838",7783,0.00042894104487617326,0.4997283111062112,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,temporal_pass,16,3.5,4071,1.4405929851464295e-07,False,False,2614,0.0021293545545444784,0.46480489671002295,2589,-0.0031156129067782794,0.4804943993820008,2580,0.0022630376598220723,0.5604651162790698
hip3_xyz_equity_c0:feat_ext_vs_ma_20:0:SHORT:h16,PERP,feat_ext_vs_ma_20,0,SHORT,5,10010,2,"0.004182,-0.005737,-0.006213,0.009001,-0.002046","2320,1148,1537,1609,1909",8562,0.00037881523507111623,0.7460193772486874,False,2,False,False,False,True,39,0.4358974358974359,False,True,LONG,"temporal_pass,direction_ok",16,3.5,720,0.003616122262941298,False,False,2957,0.0015427558995531347,0.4896854920527562,2645,0.0013457030687360066,0.4684310018903592,2960,-0.001647938435508938,0.44054054054054054
hip3_xyz_equity_c0:feat_atr_norm_ext:0:SHORT:h16,PERP,feat_atr_norm_ext,0,SHORT,5,10010,2,"0.006815,-0.006224,-0.005827,0.006232,-0.002138","1982,1214,1668,1844,2033",8768,0.00034478781141710255,0.7114025358544187,False,2,False,False,True,True,39,0.4358974358974359,False,True,SHORT,temporal_pass,16,3.5,798,0.0015219977756090943,False,False,2899,0.003598129699054562,0.4739565367368058,2928,-0.0003299485404806462,0.41530054644808745,2941,-0.002190339728162763,0.3903434206052363
hip3_xyz_equity_c0:feat_trend_strength_20:0:LONG:h16,PERP,feat_trend_strength_20,0,LONG,5,01110,3,"-0.008120,0.008839,0.000577,0.001106,-0.001338","2161,2088,2360,1995,1844",10471,0.00023513964402137923,0.7480765394435633,False,2,False,False,True,True,39,0.5128205128205128,False,True,LONG,temporal_pass,16,3.5,2958,0.0016999930481175016,False,False,3219,-0.0008114306576449958,0.45200372786579684,3958,0.00014142169124964018,0.470944921677615,3294,0.0013704904206256912,0.5069823922282939
hip3_xyz_equity_c0:feat_ret_5:1:LONG:h16,PERP,feat_ret_5,1,LONG,5,01110,3,"-0.006803,0.006738,0.001972,0.000773,-0.001333","2152,1751,2818,2766,2124",11617,0.0001854190861525743,0.6337216012824038,False,2,False,False,True,True,39,0.48717948717948717,False,True,LONG,temporal_pass,16,3.5,2986,0.0015041742963035566,False,False,4313,0.00014716035839862766,0.4799443542777649,3762,-0.00038196788122324155,0.5257841573631047,3542,0.0008346341240042374,0.4988706945228684
hip3_xyz_equity_c0:feat_ret_3:1:LONG:h16,PERP,feat_ret_3,1,LONG,5,01110,3,"-0.006663,0.006882,0.001889,0.001116,-0.002226","2163,1822,2812,2844,2072",11727,0.00016931155650048814,0.7247025476460869,False,2,False,False,True,True,39,0.4358974358974359,False,True,LONG,temporal_pass,16,3.5,3016,0.0013647086196653844,False,False,4284,0.00039386155390064406,0.48599439775910364,3637,-0.00045478121558104083,0.5262579048666484,3806,0.0005129408847186323,0.4844981607987388
hip3_xyz_equity_c0:feat_vol_regime:0:LONG:h16,PERP,feat_vol_regime,0,LONG,5,01110,3,"-0.002873,0.000203,0.001260,0.002185,-0.000547","1921,2270,2061,2039,2143",10445,7.150027533449745e-05,0.804207185625526,False,2,False,False,True,True,39,0.41025641025641024,False,True,LONG,temporal_pass,16,3.5,2302,0.0031051304665667048,False,False,2766,-0.0010344819448487711,0.5140997830802603,3850,-0.0007311210601551013,0.5080519480519481,3829,0.00167746500833577,0.5118829981718465
hip3_xyz_equity_c0:feat_ret_3:2:LONG:h16,PERP,feat_ret_3,2,LONG,5,01000,1,"-0.016877,0.014612,-0.000073,-0.000175,-0.001756","1991,2597,1672,1675,1677",9644,4.21839650832295e-05,0.9808932738965888,False,2,False,False,True,True,39,0.5128205128205128,False,True,LONG,temporal_pass,16,3.5,1948,0.001061150674762441,False,False,3031,-0.0006458603700630551,0.4460574067964368,3280,0.0015667037834540655,0.4378048780487805,3333,-0.0008323922798696492,0.444044404440444
hip3_xyz_equity_c0:feat_ret_5:2:LONG:h16,PERP,feat_ret_5,2,LONG,5,01110,3,"-0.016847,0.012811,0.000124,0.000992,-0.002478","1936,2707,1668,1673,1671",9674,1.0789377043775189e-05,0.976226294845294,False,2,False,False,True,True,39,0.48717948717948717,False,True,LONG,"temporal_pass,regime_confounded",16,3.5,1748,-0.0005138437029456052,True,False,3023,0.0011253804553429468,0.4740324181276877,3312,0.0006932715171006771,0.4281400966183575,3339,-0.0016752812062347077,0.4360587002096436
hip3_xyz_equity_c0:feat_ret_20:1:LONG:h16,PERP,feat_ret_20,1,LONG,5,01110,3,"-0.004457,0.003171,0.000245,0.001502,-0.000886","1902,1807,2967,2625,2156",11468,-1.2770072501438958e-05,0.9761225570047987,False,2,False,False,True,True,39,0.6410256410256411,False,False,LONG,"temporal_pass,mean_net<=0",16,3.5,3192,0.0026745005013917734,False,False,3567,-3.6133867712582e-05,0.4721054107092795,3987,-0.0010526474559998558,0.4767995986957612,3914,0.0010677945124567443,0.5053653551354114
hip3_xyz_equity_c0:feat_trend_slope_20:1:LONG:h16,PERP,feat_trend_slope_20,1,LONG,5,01010,2,"-0.006927,0.005030,-0.000186,0.001980,-0.000568","1968,1841,2996,2758,2065",11643,-5.8138049243622585e-05,0.8814774944344748,False,2,False,False,True,True,39,0.4358974358974359,False,False,LONG,"temporal_pass,mean_net<=0",16,3.5,3144,0.0016885029055316997,False,False,3406,-0.0003655688463230157,0.4770992366412214,4516,-0.0004326199800193284,0.47763507528786536,3721,0.0006777581330287508,0.5108841709217952
hip3_xyz_equity_c0:feat_ext_vs_ma_10:2:LONG:h16,PERP,feat_ext_vs_ma_10,2,LONG,5,01100,2,"-0.014619,0.010500,0.001518,-0.000406,-0.003069","1954,2860,1650,1703,1682",9872,-0.00014216235757731575,0.7374048448296848,False,2,False,False,True,False,39,0.38461538461538464,False,False,LONG,"temporal_pass,breadth_ok,regime_confounded,mean_net<=0",16,3.5,1538,-0.0025377128057807144,True,False,3142,0.00023623120572383475,0.4748567791215786,3377,2.504063361110197e-05,0.42671009771986973,3353,-0.0006651438896785688,0.44169400536832687
hip3_xyz_equity_c0:feat_ret_1:2:LONG:h16,PERP,feat_ret_1,2,LONG,5,01000,1,"-0.016315,0.015415,-0.000063,-0.002021,-0.001405","2104,2444,1754,1679,1749",9761,-0.0002926977255825132,0.45320134254586164,False,2,False,False,True,False,39,0.38461538461538464,False,False,LONG,"temporal_pass,breadth_ok,mean_net<=0",16,3.5,2258,0.002762850012198337,False,False,3128,-0.0024384778236634427,0.41815856777493604,3443,0.0017623231733325637,0.4513505663665408,3190,-0.0004066277594908092,0.4369905956112853
hip3_xyz_equity_c0:feat_trend_strength_20:2:LONG:h16,PERP,feat_trend_strength_20,2,LONG,5,00100,1,"-0.004993,-0.000615,0.007480,-0.004651,-0.000360","1830,1973,1569,2244,1844",9478,-0.0009613914740303319,0.19013257197471667,False,2,False,False,True,False,39,0.358974358974359,False,False,LONG,"temporal_pass,breadth_ok,regime_confounded,mean_net<=0",16,3.5,2074,-0.0005517184984690401,True,False,3209,-0.00013890927746408474,0.48363976316609536,2977,-0.002668149429266434,0.443063486731609,3292,-0.00021969248740919372,0.4638517618469016
hip3_xyz_equity_c0:feat_ret_5:0:LONG:h16,PERP,feat_ret_5,0,LONG,5,01101,3,"-0.017095,0.017017,0.002712,-0.006292,0.001841","2103,1733,1705,1752,1789",9121,-0.0009686206058932843,0.18298793182377437,False,2,True,True,True,False,39,0.3076923076923077,True,False,LONG,"breadth_ok,mean_net<=0",16,3.5,3194,0.0015424726888917505,False,False,2762,-0.0030791355788020542,0.4004344677769732,3217,-0.00264494304526182,0.43829654958035436,3142,0.002602980808054076,0.5012730744748568
hip3_xyz_equity_c0:feat_ret_3:0:LONG:h16,PERP,feat_ret_3,0,LONG,5,01101,3,"-0.017664,0.015341,0.002323,-0.005668,0.002085","2052,1788,1723,1688,1850",9119,-0.0011506090254001814,0.09137738576776178,False,2,True,True,True,False,39,0.28205128205128205,True,False,LONG,"breadth_ok,mean_net<=0",16,3.5,2988,0.0005613496261205974,False,False,2859,-0.0020170723870407705,0.41518013291360617,3376,-0.003309291652270351,0.4312796208530806,2884,0.002235289483352987,0.5110957004160888
hip3_xyz_equity_c0:feat_ext_vs_ma_10:0:LONG:h16,PERP,feat_ext_vs_ma_10,0,LONG,5,01101,3,"-0.011452,0.011044,0.002715,-0.006703,0.001696","2191,1498,1610,1727,1867",8921,-0.0013190391919358322,0.17549733722753502,False,2,True,True,True,False,39,0.2564102564102564,True,False,LONG,"breadth_ok,mean_net<=0",16,3.5,3311,0.0008342434966064697,False,False,2710,-0.0036683353772737066,0.3944649446494465,3123,-0.002654009751565795,0.4319564521293628,3088,0.002092782608579071,0.5
hip3_xyz_equity_c0:feat_ret_1:0:LONG:h16,PERP,feat_ret_1,0,LONG,5,01101,3,"-0.017149,0.014388,0.001226,-0.005301,0.000529","2043,1864,1769,1640,1778",9114,-0.0015073221252780208,0.02830455893100714,False,2,True,True,True,False,39,0.3333333333333333,True,False,LONG,"breadth_ok,regime_confounded,mean_net<=0",16,3.5,2748,-0.0002971109099698638,True,False,3017,-0.00010239855167442335,0.4252568776930726,3343,-0.004463148478115879,0.4187855219862399,2754,0.0005415787737687879,0.4840232389251997
hip3_xyz_equity_c0:feat_ret_20:0:LONG:h16,PERP,feat_ret_20,0,LONG,5,01100,2,"-0.006729,0.009762,0.002351,-0.007337,-0.000792","2406,991,1564,1592,1861",8455,-0.0017417104316160845,0.17806854206084655,False,2,False,False,True,True,39,0.41025641025641024,False,False,LONG,"temporal_pass,mean_net<=0",16,3.5,3859,0.00021097799200583525,False,False,3132,-0.0016175365403760674,0.4278416347381865,2670,-0.0030755821519558224,0.4543071161048689,2653,-0.0005458850015582752,0.4888805126272145
hip3_xyz_equity_c0:feat_vol_regime:1:LONG:h17,PERP,feat_vol_regime,1,LONG,5,10111,4,"0.020699,-0.004234,0.008404,0.000919,0.000855","1530,2080,1843,1520,1637",8655,0.004812026204424578,5.1483655066686396e-05,True,2,True,True,True,True,39,0.717948717948718,True,True,LONG,,17,3.5,2041,0.014777561229060637,False,False,3063,0.0052692394985706815,0.4407443682664055,2773,0.005088580255349698,0.4846736386584926,2819,0.004043197292333457,0.4693153600567577
hip3_xyz_equity_c0:feat_realized_vol_20:2:LONG:h17,PERP,feat_realized_vol_20,2,LONG,5,01101,3,"-0.001422,0.012445,0.010627,-0.010309,0.004826","2602,2185,1080,894,1287",8079,0.00412759634362281,0.0011771934426338948,True,2,True,True,True,True,39,0.8205128205128205,True,True,LONG,,17,3.5,2470,0.007544050531518588,False,False,3047,0.004066565521121085,0.4732523793895635,2080,0.005745464798584195,0.4932692307692308,2952,0.0030506297209409233,0.47289972899729
hip3_xyz_equity_c0:feat_ret_20:2:LONG:h17,PERP,feat_ret_20,2,LONG,5,01101,3,"-0.005873,0.003170,0.011782,-0.002399,0.000055","1766,3276,1542,1857,1442",9896,0.001441048416189043,0.22296693367887888,True,2,True,True,True,True,39,0.5897435897435898,True,True,LONG,,17,3.5,674,0.0011822770828771676,False,False,3281,6.787330499016158e-05,0.48704663212435234,3327,0.0031341224583583136,0.48001202284340244,3288,0.001098143976270053,0.44099756690997566
hip3_xyz_equity_c0:feat_atr_norm_ext:1:LONG:h17,PERP,feat_atr_norm_ext,1,LONG,5,01111,4,"-0.005127,0.004377,0.003244,0.001704,0.001419","2207,1866,2542,2013,1777",10432,0.001162761738433085,0.15349371033862624,True,2,True,True,True,True,39,0.6666666666666666,True,True,LONG,,17,3.5,2998,0.005359286213118168,False,False,3600,0.003019617284498143,0.48138888888888887,3454,-0.0005692796212151053,0.48494499131441804,3378,0.0009548845597447023,0.49526346950858496
hip3_xyz_equity_c0:feat_ext_vs_ma_50:2:LONG:h17,PERP,feat_ext_vs_ma_50,2,LONG,5,00101,2,"-0.002223,-0.000757,0.008844,-0.001626,0.002778","2108,3170,1659,1699,1334",9998,0.000820008416594758,0.6347615133813949,True,2,True,True,True,True,39,0.46153846153846156,True,True,LONG,,17,3.5,136,0.006473056335923969,False,False,3252,-0.0006105322420125112,0.47017220172201724,3293,0.0026362053902516634,0.47676890373519587,3453,0.00043523621489729026,0.439038517231393
hip3_xyz_equity_c0:feat_ext_vs_ma_20:1:LONG:h17,PERP,feat_ext_vs_ma_20,1,LONG,5,01111,4,"-0.005129,0.002890,0.001519,0.002920,0.000093","1951,1746,2962,2744,2008",11422,0.0006723058820538395,0.28040385830989956,True,2,True,True,True,True,39,0.5641025641025641,True,True,LONG,,17,3.5,3070,0.0024598069301934884,False,False,3790,0.00034445087630520196,0.4905013192612137,4044,0.0006612147538930744,0.5123639960435212,3588,0.001031119425551463,0.5105908584169454
hip3_xyz_equity_c0:feat_realized_vol_20:1:SHORT:h17,PERP,feat_realized_vol_20,1,SHORT,5,10010,2,"0.016955,-0.001446,-0.004398,0.005002,-0.000848","1394,1793,1911,2115,1986",9229,0.0023419466087070515,0.010907923294665611,False,2,False,False,True,True,39,0.717948717948718,False,True,SHORT,temporal_pass,17,3.5,2797,0.002099901112716152,False,False,3143,0.0026574561734426013,0.4692968501431753,3118,0.002609036056395167,0.4820397690827454,2968,0.0017272459820711426,0.47304582210242585
hip3_xyz_equity_c0:feat_trend_slope_20:2:LONG:h17,PERP,feat_trend_slope_20,2,LONG,5,01100,2,"-0.004225,0.002901,0.011821,-0.002524,-0.000034","1741,3189,1564,1800,1509",9820,0.0016392279619143293,0.16161101909841813,False,2,False,False,True,True,39,0.5897435897435898,False,True,LONG,temporal_pass,17,3.5,786,0.0041242358273104835,False,False,3404,-0.0001451268414319525,0.47855464159811983,3108,0.003329515603623706,0.48841698841698844,3308,0.0018872720248399636,0.4449818621523579
hip3_xyz_equity_c0:feat_ext_vs_ma_50:1:LONG:h17,PERP,feat_ext_vs_ma_50,1,LONG,5,11100,3,"0.004463,0.003432,0.002700,-0.000589,-0.001884","1654,1769,2826,2590,2055",10902,0.001457644469823074,0.04249088026582304,False,2,False,False,True,True,39,0.6410256410256411,False,True,LONG,temporal_pass,17,3.5,3104,0.004476740262088938,False,False,3760,0.001054252391430365,0.48909574468085104,3789,0.0017306429976622045,0.49300607020321985,3353,0.0016015045332809104,0.4745004473605726
hip3_xyz_equity_c0:feat_atr_norm_ext:2:LONG:h17,PERP,feat_atr_norm_ext,2,LONG,5,01100,2,"-0.004496,0.005829,0.006955,-0.001578,-0.003164","1892,3002,1871,2225,1649",10651,0.0012806180441444937,0.05665933423911129,False,2,False,False,True,True,39,0.6410256410256411,False,True,LONG,temporal_pass,17,3.5,1048,0.0032974944374539535,False,False,3482,0.0005032323849858448,0.5040206777713957,3602,0.003012829522527802,0.46668517490283173,3567,0.0002902707270863898,0.43285674236052707
hip3_xyz_equity_c0:feat_ext_vs_ma_20:2:LONG:h17,PERP,feat_ext_vs_ma_20,2,LONG,5,01100,2,"-0.009282,0.006649,0.009823,-0.003239,-0.001745","1811,3188,1582,1729,1543",9868,0.0012119267289668852,0.21713564682667963,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,"temporal_pass,regime_confounded",17,3.5,938,-6.293509624164548e-05,True,False,3234,-0.00010971189282451634,0.4842300556586271,3295,0.00295596504973797,0.46039453717754175,3339,0.00077094830307071,0.4381551362683438
hip3_xyz_equity_c0:feat_ret_10:2:LONG:h17,PERP,feat_ret_10,2,LONG,5,01100,2,"-0.012580,0.010488,0.005301,-0.000956,-0.002761","1797,2962,1599,1747,1592",9716,0.0011841500643801446,0.14506916263046055,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,temporal_pass,17,3.5,1292,0.0018793945446716426,False,False,3132,0.0018361229228658412,0.4932950191570881,3190,0.0017306050790622533,0.44200626959247646,3394,6.88965317893579e-05,0.43930465527401297
hip3_xyz_equity_c0:feat_ret_10:1:LONG:h17,PERP,feat_ret_10,1,LONG,5,01110,3,"-0.008329,0.009311,0.001648,0.002410,-0.000416","2063,1881,2859,2739,1955",11515,0.0009604518611306349,0.1053037442310405,False,2,False,False,True,True,39,0.5897435897435898,False,True,LONG,temporal_pass,17,3.5,2986,0.004543242639664272,False,False,4068,0.0014387248305247236,0.4945919370698132,4127,0.0002193592924977901,0.5139326387206203,3320,0.0012956550512669587,0.5123493975903615
hip3_xyz_equity_c0:feat_ext_vs_ma_10:1:LONG:h17,PERP,feat_ext_vs_ma_10,1,LONG,5,01110,3,"-0.008745,0.010019,0.002451,0.001661,-0.000775","2015,1802,2899,2730,1996",11456,0.0009237014795663427,0.07158845859181118,False,2,False,False,True,True,39,0.5384615384615384,False,True,LONG,temporal_pass,17,3.5,3028,0.00390849673979933,False,False,4132,0.0017772944731189978,0.494675701839303,3750,0.0007307155842144667,0.536,3574,0.00013932846843314902,0.4941242305540011
hip3_xyz_equity_c0:feat_vol_regime:2:SHORT:h17,PERP,feat_vol_regime,2,SHORT,5,10010,2,"0.013197,-0.023911,-0.007403,0.011651,-0.000078","2310,1411,1857,2202,1336",9128,0.0009118595139844773,0.40544299117241467,False,2,False,False,False,True,39,0.46153846153846156,False,True,LONG,"temporal_pass,direction_ok,regime_confounded",17,3.5,2808,-0.00421094991990369,True,False,3531,0.0007181112755179433,0.45454545454545453,2889,0.0005910785947601162,0.45794392523364486,2708,0.0015067122117926415,0.47673559822747413
hip3_xyz_equity_c0:feat_ext_vs_ma_50:0:LONG:h17,PERP,feat_ext_vs_ma_50,0,LONG,5,11100,3,"0.003566,0.008332,0.003140,-0.005719,-0.002431","2085,908,1362,1558,1812",7757,0.0008310781631971798,0.31030444800363766,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,temporal_pass,17,3.5,4055,0.0005485987418403274,False,False,2614,0.0023750874268844506,0.4709257842387146,2589,-0.002754536211942692,0.4859018926226342,2554,0.0028855477802522313,0.5516836335160532
hip3_xyz_equity_c0:feat_trend_strength_20:1:LONG:h17,PERP,feat_trend_strength_20,1,LONG,5,01100,2,"-0.005855,0.006979,0.004226,-0.001893,-0.000141","2091,2021,2153,1843,1774",9905,0.000798233104969077,0.25873110318175385,False,2,False,False,True,True,39,0.5641025641025641,False,True,LONG,temporal_pass,17,3.5,2704,0.0025820667086440185,False,False,3553,-0.0003619890550648528,0.4528567407824374,3049,0.0024626451941404752,0.5116431616923581,3303,0.0005098518984044256,0.46321525885558584
hip3_xyz_equity_c0:feat_realized_vol_20:0:LONG:h17,PERP,feat_realized_vol_20,0,LONG,5,01110,3,"-0.002941,0.001406,0.003053,0.002701,-0.002474","2077,2095,3082,3064,2155",12480,0.0007428586804290015,0.12033852622857966,False,2,False,False,True,True,39,0.6410256410256411,False,True,LONG,temporal_pass,17,3.5,2900,0.0032422575509532306,False,False,3790,-0.000384069756622237,0.5015831134564643,4786,0.00045623817326217753,0.5033430839949854,3904,0.0021882543063830515,0.508452868852459
hip3_xyz_equity_c0:feat_ret_10:0:SHORT:h17,PERP,feat_ret_10,0,SHORT,5,10010,2,"0.010278,-0.011294,-0.005544,0.008644,-0.003602","2291,1308,1693,1665,1959",8947,0.0007057642739074217,0.5057431206592593,False,2,False,False,True,True,39,0.5128205128205128,False,True,SHORT,temporal_pass,17,3.5,1239,0.0021242501149541008,False,False,2784,0.0040421965209875375,0.49137931034482757,2895,0.0006538717200429479,0.4670120898100173,3268,-0.002090563275796799,0.44063647490820074
hip3_xyz_equity_c0:feat_ret_1:1:LONG:h17,PERP,feat_ret_1,1,LONG,5,01110,3,"-0.007479,0.006583,0.002189,0.002177,-0.001266","2075,1914,2700,2903,2073",11678,0.0006067917064252711,0.16949785262595762,False,2,False,False,True,True,39,0.6153846153846154,False,True,LONG,temporal_pass,17,3.5,2962,0.0008973883400725949,False,False,4105,0.00010809618730864894,0.502557856272838,3509,0.0004888744060492401,0.5192362496437731,4064,0.0012123322854098245,0.5034448818897638
hip3_xyz_equity_c0:feat_trend_slope_20:0:SHORT:h17,PERP,feat_trend_slope_20,0,SHORT,5,10010,2,"0.008082,-0.010058,-0.007117,0.007817,-0.002121","2372,1052,1521,1523,1865",8368,0.000602326531792798,0.5680418340500566,False,2,False,False,False,True,39,0.4358974358974359,False,True,LONG,"temporal_pass,direction_ok",17,3.5,628,0.0004608576857962129,False,False,3171,0.0008224147049452994,0.46263008514664145,2360,0.001206426303670663,0.45254237288135596,2837,-0.0001462018639415469,0.4518857948537187
hip3_xyz_equity_c0:feat_trend_strength_20:0:LONG:h17,PERP,feat_trend_strength_20,0,LONG,5,01110,3,"-0.007602,0.008947,0.000914,0.001321,-0.001223","2160,2087,2359,1995,1837",10464,0.0005095267175685242,0.5194219351313809,False,2,False,False,True,True,39,0.5641025641025641,False,True,LONG,temporal_pass,17,3.5,2958,0.002447452001266998,False,False,3219,-0.0007856771876516804,0.46194470332401366,3958,0.00027485861109932615,0.470944921677615,3287,0.0020605086878480888,0.5038028597505324
hip3_xyz_equity_c0:feat_ext_vs_ma_20:0:SHORT:h17,PERP,feat_ext_vs_ma_20,0,SHORT,5,10010,2,"0.004608,-0.005699,-0.006757,0.008862,-0.002120","2319,1147,1537,1608,1884",8537,0.0004061482962717947,0.7416679178061139,False,2,False,False,False,True,39,0.46153846153846156,False,True,LONG,"temporal_pass,direction_ok",17,3.5,720,0.003836076405694507,False,False,2957,0.0019093249252359994,0.48123097734190057,2645,0.0010039890610674105,0.4620037807183365,2935,-0.0016470653714391287,0.44838160136286204
